server_id,stream_id,category_id,category_name,channel_name,action,source,epg_id,epg_feed,reason,feed_key,effective_feed_key,effective_epg_id,has_programmes
server_2,20645,118,INR  | Gujrati,IN-GUJ | KALYAN TV,KEEP_PANEL,panel,Kalyan.TV.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,Kalyan.TV.in,True
server_2,20646,118,INR  | Gujrati,IN-GUJ | Colors Gujarati Cinema,AUTO_EPGSHARE,epgshare,Colors.Gujarati.Cinema.in,IN1,Exact/known channel alias: Colors Gujarati Cinema,IN1,IN1,Colors.Gujarati.Cinema.in,True
server_2,20647,118,INR  | Gujrati,IN-GUJ | CNBC Bazar,AUTO_EPGSHARE,epgshare,CNBC.Bajar.in,IN1,Exact/known channel alias: CNBC Bajar,IN1,IN1,CNBC.Bajar.in,False
server_2,20648,118,INR  | Gujrati,IN-GUJ | TV9 Bharat Varsh,AUTO_EPGSHARE,epgshare,TV9.Bharatvarsh.in,IN4,Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,TV9.Bharatvarsh.in,True
server_2,20649,118,INR  | Gujrati,IN-GUJ | DD Girnar,AUTO_EPGSHARE,epgshare,DD.GIRNAR.in,IN4,Exact catalog identity after safe brand/abbreviation expansion,IN4,IN4,DD.GIRNAR.in,True
server_2,20650,118,INR  | Gujrati,IN-GUJ | ABP Asmita,AUTO_EPGSHARE,epgshare,ABP.ASMITA.in,IN4,Exact catalog identity after safe brand/abbreviation expansion,IN4,IN4,ABP.ASMITA.in,True
server_2,21030,118,INR  | Gujrati,IN-NEWS | CNBC Bajar Gujrat,AUTO_EPGSHARE,epgshare,CNBC.Bajar.in,IN1,Exact/known channel alias: CNBC Bajar,IN1,IN1,CNBC.Bajar.in,False
server_2,21234,118,INR  | Gujrati,IN-GUJ | Kartavya TV,KEEP_PANEL,panel,Kartavya.TV.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,Kartavya.TV.in,True
server_2,161907,118,INR  | Gujrati,IN-GUJ | Sonic,AUTO_EPGSHARE,epgshare,Sonic.Hindi.in,IN1,Exact/known channel alias: Sonic Gujarati selected from India language context,IN1,IN1,Sonic.Hindi.in,True
server_2,163760,118,INR  | Gujrati,IN-GUJ | SHIKSHA TV,KEEP_PANEL,panel,Shiksha.TV.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,Shiksha.TV.in,True
server_2,164437,118,INR  | Gujrati,IN-GUJ | Colors Gujrati,AUTO_EPGSHARE,epgshare,Colors.Gujarati.in,IN1,Exact/known channel alias: Colors Gujarati,IN1,IN1,Colors.Gujarati.in,False
server_2,166302,118,INR  | Gujrati,IN-GUJ | Colors Gujrati Cinema,AUTO_EPGSHARE,epgshare,Colors.Gujarati.Cinema.in,IN1,Exact/known channel alias: Colors Gujarati Cinema,IN1,IN1,Colors.Gujarati.Cinema.in,True
server_2,192735,118,INR  | Gujrati,IN-GUJ | ABP Asmitha,AUTO_EPGSHARE,epgshare,ABP.ASMITA.in,IN4,Exact catalog identity after safe brand/abbreviation expansion,IN4,IN4,ABP.ASMITA.in,True
server_2,192736,118,INR  | Gujrati,IN-GUJ | PRARTHANA BHAWAN,AUTO_EPGSHARE,epgshare,Prarthana.Bhawan.in,IN1,Exact catalog identity after safe brand/abbreviation expansion,IN1,IN1,Prarthana.Bhawan.in,True
server_2,235968,118,INR  | Gujrati,IN-GUJ | COLORS FHD,AUTO_EPGSHARE,epgshare,Colors.Gujarati.in,IN1,Exact/known channel alias: Colors Gujarati,IN1,IN1,Colors.Gujarati.in,False
server_2,407117,118,INR  | Gujrati,IN-GUJ | Sony Yay,AUTO_EPGSHARE,epgshare,Sony.yay.in,IN4,Exact catalog identity after safe brand/abbreviation expansion,IN4,IN4,Sony.yay.in,True
server_2,664410,118,INR  | Gujrati,IN-GUJ | Valam TV,KEEP_PANEL,panel,Valam.TV.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,Valam.TV.in,True
server_2,865936,118,INR  | Gujrati,IN-GUJ | Prarthana TV,AUTO_EPGSHARE,epgshare,Prarthana.TV.in,IN1,Exact catalog identity after safe brand/abbreviation expansion,IN1,IN1,Prarthana.TV.in,False
server_2,384843,1208,XXX | Adults,+18 | Vivid Red,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384846,1208,XXX | Adults,+18 | ERO X,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384847,1208,XXX | Adults,+18 | Black TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384848,1208,XXX | Adults,+18 | Penthouse Quickies,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384849,1208,XXX | Adults,+18 | Redlight,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384850,1208,XXX | Adults,+18 | Jasmin,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384851,1208,XXX | Adults,+18 | Private,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384852,1208,XXX | Adults,+18 | Russkaya Noah,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384853,1208,XXX | Adults,+18 | Nuart,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384854,1208,XXX | Adults,+18 | Passion,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384855,1208,XXX | Adults,+18 | O La La,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384856,1208,XXX | Adults,+18 | SCT,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384857,1208,XXX | Adults,+18 | Pink O TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384858,1208,XXX | Adults,+18 | Oh Ah TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384860,1208,XXX | Adults,+18 | Fap TV Teens,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384861,1208,XXX | Adults,+18 | Candy TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384862,1208,XXX | Adults,+18 | Fap TV 2,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384863,1208,XXX | Adults,+18 | Fap TV Anal,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384864,1208,XXX | Adults,+18 | Sextosenso,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384865,1208,XXX | Adults,+18 | Cento X Cento,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384866,1208,XXX | Adults,+18 | Fap TV Parody,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384867,1208,XXX | Adults,+18 | Brazzers,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384868,1208,XXX | Adults,+18 | Fap TV Lesbian,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384869,1208,XXX | Adults,+18 | Fap TV Compilation,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384870,1208,XXX | Adults,+18 | Fap TV 3,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384871,1208,XXX | Adults,+18 | Fap TV 4,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384872,1208,XXX | Adults,+18 | XXL,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384873,1208,XXX | Adults,+18 | Alba XXX 1,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384874,1208,XXX | Adults,+18 | Alba XXX 2,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384875,1208,XXX | Adults,+18 | Premium Porn,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384876,1208,XXX | Adults,+18 | Blue Hustler,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384877,1208,XXX | Adults,+18 | Dorcel,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384879,1208,XXX | Adults,+18 | Alba XXX 5,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384880,1208,XXX | Adults,+18 | Alba XXX 4,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384881,1208,XXX | Adults,+18 | Alba XXX 3,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384882,1208,XXX | Adults,+18 | Super One,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384883,1208,XXX | Adults,+18 | Fast Boyz Gay,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384884,1208,XXX | Adults,+18 | X-MO Gay,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384885,1208,XXX | Adults,+18 | Dorcel XXX HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384887,1208,XXX | Adults,+18 | Erox XXX HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384889,1208,XXX | Adults,+18 | Evil Angel HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384891,1208,XXX | Adults,+18 | Babes TV HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384892,1208,XXX | Adults,+18 | Sex Ation HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384893,1208,XXX | Adults,+18 | XY Plus HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384894,1208,XXX | Adults,+18 | XY Max HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384895,1208,XXX | Adults,+18 | XY Mix HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384896,1208,XXX | Adults,+18 | Extasy HD,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384897,1208,XXX | Adults,+18 | Dusk!,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384898,1208,XXX | Adults,+18 | Hustler TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384899,1208,XXX | Adults,+18 | Vivid TV Europe,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384900,1208,XXX | Adults,+18 | Passie XXX,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384901,1208,XXX | Adults,+18 | Reality Kings TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384902,1208,XXX | Adults,+18 | Prive TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384903,1208,XXX | Adults,+18 | Hot TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384904,1208,XXX | Adults,+18 | Venus TV,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384905,1208,XXX | Adults,+18 | Sextreme,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384906,1208,XXX | Adults,+18 | Sexy Hot,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384907,1208,XXX | Adults,+18 | X1,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384908,1208,XXX | Adults,+18 | Meiden Van Holland Hard,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384909,1208,XXX | Adults,+18 | X Desire,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384910,1208,XXX | Adults,+18 | X Bizarre,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384912,1208,XXX | Adults,+18 | Pink Erotic,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384913,1208,XXX | Adults,+18 | Pink Erotic 2,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
server_2,384914,1208,XXX | Adults,+18 | Pink Erotic 3,AUTO_DUMMY,dummy,Adult.Programming.Dummy.us,DUMMY_CHANNELS,Explicit adult category/channel mapped to the adult dummy guide,DUMMY_CHANNELS,DUMMY_CHANNELS,Adult.Programming.Dummy.us,True
