server_id,stream_id,category_id,category_name,channel_name,action,source,epg_id,epg_feed,reason,feed_key,effective_feed_key,effective_epg_id,has_programmes
server_1,193,728,MALAYALAM | ENTRTNMNT,MY: Surya_HD,AUTO_EPGSHARE,epgshare,SURYA.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SURYA.HD.in,True
server_1,23309,728,MALAYALAM | ENTRTNMNT,MY: SURYA (FHD),AUTO_EPGSHARE,epgshare,SURYA.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SURYA.HD.in,True
server_1,98912,728,MALAYALAM | ENTRTNMNT,MY: MAZHAVIL (4K).,KEEP_PANEL,panel,mazhavilmanoramahd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,mazhavilmanoramahd.in,True
server_1,23311,728,MALAYALAM | ENTRTNMNT,MY: MAZHAVIL (FHD),KEEP_PANEL,panel,ts395,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,ts395,True
server_1,226,727,MALAYALAM | NEWS,MAL | MANORAMA NEWS,AUTO_EPGSHARE,epgshare,MANORAMA.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MANORAMA.NEWS.in,True
server_1,98895,728,MALAYALAM | ENTRTNMNT,MY: ZEE KERALAM (4K).,AUTO_EPGSHARE,epgshare,ZEE.KERALAM.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.KERALAM.HD.in,True
server_1,4226,728,MALAYALAM | ENTRTNMNT,MY: ZEE KERALAM,AUTO_EPGSHARE,epgshare,ZEE.KERALAM.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.KERALAM.in,True
server_1,10094,728,MALAYALAM | ENTRTNMNT,MY: ZEE KERALAM (FHD),AUTO_EPGSHARE,epgshare,ZEE.KERALAM.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.KERALAM.HD.in,True
server_1,23310,728,MALAYALAM | ENTRTNMNT,MY: ZEE KERALAM (FHD),AUTO_EPGSHARE,epgshare,ZEE.KERALAM.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.KERALAM.HD.in,True
server_1,9030,728,MALAYALAM | ENTRTNMNT,MY: Flowers TV,AUTO_EPGSHARE,epgshare,FLOWERS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,FLOWERS.in,True
server_1,9028,728,MALAYALAM | ENTRTNMNT,MY: Amrita TV,AUTO_EPGSHARE,epgshare,Amrita.TV.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Amrita.TV.in,False
server_1,9026,728,MALAYALAM | ENTRTNMNT,MY: Kairali HD,AUTO_EPGSHARE,epgshare,KAIRALI.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,KAIRALI.in,True
server_1,9027,728,MALAYALAM | ENTRTNMNT,MY: Asianet Plus,AUTO_EPGSHARE,epgshare,ASIANET.PLUS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ASIANET.PLUS.in,True
server_1,9038,730,MALAYALAM | SONGS,MY: SURYA MUSIC,AUTO_EPGSHARE,epgshare,SURYA.MUSIC.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SURYA.MUSIC.in,True
server_1,245,730,MALAYALAM | SONGS,MY: Raj Music Malayalam,AUTO_EPGSHARE,epgshare,Raj.Music.Malayalam.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Raj.Music.Malayalam.in,True
server_1,9033,728,MALAYALAM | ENTRTNMNT,MY: SURYA COMEDY HD,AUTO_EPGSHARE,epgshare,SURYA.COMEDY.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SURYA.COMEDY.in,True
server_1,166615,727,MALAYALAM | NEWS,MAL | REPORTER NEWS ᴴᴰ,KEEP_PANEL,panel,ts1124,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,ts1124,True
server_1,166612,727,MALAYALAM | NEWS,MAL | NEWS 24 ᴴᴰ,AUTO_EPGSHARE,epgshare,NEWS.24.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,NEWS.24.in,True
server_1,248,727,MALAYALAM | NEWS,MAL | NEWS 24,AUTO_EPGSHARE,epgshare,NEWS.24.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,NEWS.24.in,True
server_1,169796,727,MALAYALAM | NEWS,MAL | MEDIA ONE ᴴᴰ,AUTO_EPGSHARE,epgshare,MEDIA.ONE.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MEDIA.ONE.in,True
server_1,9035,727,MALAYALAM | NEWS,MAL | MEDIA ONE,AUTO_EPGSHARE,epgshare,MEDIA.ONE.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MEDIA.ONE.in,True
server_1,169786,727,MALAYALAM | NEWS,MAL | MATHRUBHUMI NEWS ᴴᴰ,AUTO_EPGSHARE,epgshare,MATHRUBHUMI.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MATHRUBHUMI.NEWS.in,True
server_1,9032,727,MALAYALAM | NEWS,MAL | MATHRUBHUMI NEWS HD,AUTO_EPGSHARE,epgshare,MATHRUBHUMI.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MATHRUBHUMI.NEWS.in,True
server_1,166605,727,MALAYALAM | NEWS,MAL | ASIANET NEWS ᴴᴰ,AUTO_EPGSHARE,epgshare,ASIANET.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ASIANET.NEWS.in,True
server_1,165,727,MALAYALAM | NEWS,MAL | ASIANET NEWS,AUTO_EPGSHARE,epgshare,ASIANET.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ASIANET.NEWS.in,True
server_1,169797,727,MALAYALAM | NEWS,MAL | KAIRALI NEWS ᴴᴰ,AUTO_EPGSHARE,epgshare,KAIRALI.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,KAIRALI.NEWS.in,True
server_1,85929,727,MALAYALAM | NEWS,MAL | KAIRALI NEWS,AUTO_EPGSHARE,epgshare,KAIRALI.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,KAIRALI.NEWS.in,True
server_1,150128,728,MALAYALAM | ENTRTNMNT,MY: Kairali We,AUTO_EPGSHARE,epgshare,Kairali.WE.TV.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Kairali.WE.TV.in,True
server_1,169776,727,MALAYALAM | NEWS,MAL | MANORAMA NEWS ᴴᴰ,AUTO_EPGSHARE,epgshare,MANORAMA.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MANORAMA.NEWS.in,True
server_1,249,727,MALAYALAM | NEWS,MAL | MANORAMA NEWS ᴴᴰ,AUTO_EPGSHARE,epgshare,MANORAMA.NEWS.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,MANORAMA.NEWS.in,True
server_1,9036,727,MALAYALAM | NEWS,MAL | NEWS 18 KERALA HD,AUTO_EPGSHARE,epgshare,NEWS18.KERALA.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,NEWS18.KERALA.in,True
server_1,4051,727,MALAYALAM | NEWS,MAL | DD MALAYALAM ᴴᴰ,AUTO_EPGSHARE,epgshare,DD.MALAYALAM.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,DD.MALAYALAM.in,True
server_1,9037,727,MALAYALAM | NEWS,MAL | RAJ NEWS ᴴᴰ,AUTO_EPGSHARE,epgshare,Raj.News,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Raj.News,False
server_1,9039,730,MALAYALAM | SONGS,MY: Kappa_TV,AUTO_EPGSHARE,epgshare,Kappa.TV.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Kappa.TV.in,True
server_1,85920,727,MALAYALAM | NEWS,MAL | JEEVAN TV ᴴᴰ,AUTO_EPGSHARE,epgshare,Jeevan.TV.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Jeevan.TV.in,True
server_1,4067,728,MALAYALAM | ENTRTNMNT,MY: SAFARI TV,AUTO_EPGSHARE,epgshare,SAFARI.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SAFARI.TV.in,True
server_1,172,727,MALAYALAM | NEWS,MAL | JAI HIND TV HD,AUTO_EPGSHARE,epgshare,JAI.HIND.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,JAI.HIND.in,True
server_1,9029,727,MALAYALAM | NEWS,MAL | JANAM TV,AUTO_EPGSHARE,epgshare,JANAM.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,JANAM.TV.in,True
server_1,169798,727,MALAYALAM | NEWS,MAL | JAI HIND TV ᴴᴰ,AUTO_EPGSHARE,epgshare,JAI.HIND.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,JAI.HIND.in,True
server_1,53199,728,MALAYALAM | ENTRTNMNT,MY: WE TV,AUTO_EPGSHARE,epgshare,WE.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,WE.TV.in,True
server_1,169807,727,MALAYALAM | NEWS,MAL | JANAM TV ᴴᴰ,AUTO_EPGSHARE,epgshare,JANAM.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,JANAM.TV.in,True
server_1,37450,728,MALAYALAM | ENTRTNMNT,MY: Kochu TV,AUTO_EPGSHARE,epgshare,KOCHU.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,KOCHU.TV.in,True
server_1,169838,728,MALAYALAM | ENTRTNMNT,MY: Shalom HD,AUTO_EPGSHARE,epgshare,Shalom.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Shalom.in,True
server_1,9040,728,MALAYALAM | ENTRTNMNT,MY: Shalom,AUTO_EPGSHARE,epgshare,Shalom.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Shalom.in,True
server_1,169867,728,MALAYALAM | ENTRTNMNT,MY: Power Vesion HD,KEEP_PANEL,panel,ts1364,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,ts1364,True
server_1,85915,728,MALAYALAM | ENTRTNMNT,MY: GoodnessTV,AUTO_EPGSHARE,epgshare,GOODNESS.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,GOODNESS.TV.in,True
server_1,85917,728,MALAYALAM | ENTRTNMNT,MY: Harvest24x7,AUTO_EPGSHARE,epgshare,Harvest.TV.24x7.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Harvest.TV.24x7.in,True
server_1,85924,728,MALAYALAM | ENTRTNMNT,MY: DarshanaTV,AUTO_EPGSHARE,epgshare,DARSHANA.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,DARSHANA.in,True
server_1,169837,727,MALAYALAM | NEWS,MAL | NEWS 18 KERALA ᴴᴰ,AUTO_EPGSHARE,epgshare,NEWS18.KERALA.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,NEWS18.KERALA.in,True
server_1,1856,5,CRICKET,CRIC || FOX CRIC 501 ᴴᴰ,KEEP_PANEL,panel,foxsports501hd.au,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,foxsports501hd.au,True
server_1,158442,5,CRICKET,CRIC || SUPERSPORTS ᴴᴰ,KEEP_PANEL,panel,supersportcricket.za,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,supersportcricket.za,True
server_1,2496,5,CRICKET,CRIC || SUPERSPORTS ᴴᴰ,KEEP_PANEL,panel,supersportcricket.za,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,supersportcricket.za,True
server_1,124269,5,CRICKET,CRIC || SKY SPORTS CRIC ⁴ᵏ,KEEP_PANEL,panel,skysportscricket.uk,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,skysportscricket.uk,True
server_1,114479,5,CRICKET,CRIC || SKY SPORTS CRIC ⁴ᵏ,KEEP_PANEL,panel,skysportscricket.uk,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,skysportscricket.uk,True
server_1,12,5,CRICKET,CRIC || SKY SPORTS CRIC ᴴᴰ,KEEP_PANEL,panel,skysportscricket.uk,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,skysportscricket.uk,True
server_1,23943,5,CRICKET,CRIC || WILLOW SPORTS ᴴᴰ,KEEP_PANEL,panel,shemaroo.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,shemaroo.in,True
server_1,23564,550,SPORTS | RUGBY,TNT SPORT 1,AUTO_EPGSHARE,epgshare,TNT.Sports.1.HD.uk,UK1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,UK1,UK1,TNT.Sports.1.HD.uk,True
server_1,23565,550,SPORTS | RUGBY,TNT SPORT 2.,AUTO_EPGSHARE,epgshare,TNT.Sports.2.HD.uk,UK1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,UK1,UK1,TNT.Sports.2.HD.uk,True
server_1,148090,5,CRICKET,CRIC || TNT SPORTS 3 ᶠᴴᴰ,KEEP_PANEL,panel,btsport3.uk,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,btsport3.uk,True
server_1,148,5,CRICKET,CRIC || STAR SPORTS 1 ENG ᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.HD.in,IN4,Contextual parsing + verified exact matcher: Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,STAR.SPORTS.1.HD.in,True
server_1,9397,5,CRICKET,CRIC || STAR SPORTS 1 ENG ᶠᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.HD.in,IN4,Contextual parsing + verified exact matcher: Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,STAR.SPORTS.1.HD.in,True
server_1,124281,5,CRICKET,CRIC || STAR SPORTS 1 ENG ⁴ᵏ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.HD.in,IN4,Contextual parsing + verified exact matcher: Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,STAR.SPORTS.1.HD.in,True
server_1,239,5,CRICKET,CRIC || STAR SPORTS 2 ENGLISH ᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.2.HD.in,IN4,Contextual parsing + verified exact matcher: Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,STAR.SPORTS.2.HD.in,True
server_1,9398,5,CRICKET,CRIC || STAR SPORTS 2 ENGLISH ᶠᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.2.HD.in,IN4,Contextual parsing + verified exact matcher: Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,STAR.SPORTS.2.HD.in,True
server_1,124284,5,CRICKET,CRIC || STAR SPORTS 2 ENGLISH ⁴ᵏ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.2.HD.in,IN4,Contextual parsing + verified exact matcher: Unused panel ID was used only as a verified name clue; programme data comes from EPGShare,IN4,IN4,STAR.SPORTS.2.HD.in,True
server_1,211,5,CRICKET,CRIC || STAR SPORTS 1 HINDI ᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.HD.HINDI.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.1.HD.HINDI.in,True
server_1,124287,5,CRICKET,CRIC || STAR SPORTS 1 HINDI ⁴ᵏ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.HD.HINDI.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.1.HD.HINDI.in,True
server_1,238,5,CRICKET,CRIC || STAR SPORTS SELECT 1 ᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.SELECT.1.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.SELECT.1.HD.in,True
server_1,148801,5,CRICKET,CRIC || STAR SPORTS SELECT 2 ᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.SELECT.2.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.SELECT.2.HD.in,True
server_1,9722,5,CRICKET,CRIC || STAR SPORTS 1 TAMIL ⁴ᵏ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.1.TAMIL.HD.in,True
server_1,177843,5,CRICKET,CRIC || STAR SPORTS 1 TELUGU ⁴ᵏ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.1.TELUGU.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.1.TELUGU.HD.in,True
server_1,1080,5,CRICKET,CRIC || STAR SPORTS 3 ᴴᴰ,AUTO_EPGSHARE,epgshare,STAR.SPORTS.3.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,STAR.SPORTS.3.in,True
server_1,154,5,CRICKET,CRIC || SONY SPORTS 1 ᴴᴰ,KEEP_PANEL,panel,sonyten1hd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,sonyten1hd.in,True
server_1,31314,5,CRICKET,CRIC || SONY SPORTS 2 ᴴᴰ,KEEP_PANEL,panel,sonyten2hd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,sonyten2hd.in,True
server_1,192,234,FOOTBALL,SONY Ten 2 HD,AUTO_EPGSHARE,epgshare,Sony.Ten.2.HD.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Sony.Ten.2.HD.in,True
server_1,146,5,CRICKET,CRIC || SONY SPORTS 3 ᴴᴰ,KEEP_PANEL,panel,sonyten3hd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,sonyten3hd.in,True
server_1,176,5,CRICKET,CRIC || SONY SPORTS 5 ᴴᴰ,KEEP_PANEL,panel,sonysixhd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,sonysixhd.in,True
server_1,85829,5,CRICKET,CRI: ATN Plus Cricket,AUTO_EPGSHARE,epgshare,ATN.Cricket.Plus.us2,US2,Context parser removed provider/quality metadata and found one exact edition aware channel family in ALL,US2,US2,ATN.Cricket.Plus.us2,True
server_1,216,5,CRICKET,CRIC || EUROSPORTS ᴴᴰ,AUTO_EPGSHARE,epgshare,EUROSPORTS.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,EUROSPORTS.HD.in,True
server_1,98898,732,TAMIL | ENTERTAINMENT,Tamil: VIJAY TV (4K).,AUTO_EPGSHARE,epgshare,VIJAY.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,VIJAY.TV.in,True
server_1,9969,732,TAMIL | ENTERTAINMENT,Tamil: VIJAY TV (FHD),AUTO_EPGSHARE,epgshare,VIJAY.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,VIJAY.TV.in,True
server_1,5916,732,TAMIL | ENTERTAINMENT,TM: STAR VIJAY INDIA FHD,AUTO_EPGSHARE,epgshare,Star.Vijay.HD.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Star.Vijay.HD.in,False
server_1,5915,732,TAMIL | ENTERTAINMENT,TM: STAR VIJAY HD,AUTO_EPGSHARE,epgshare,Star.Vijay.HD.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Star.Vijay.HD.in,False
server_1,157,732,TAMIL | ENTERTAINMENT,TM: STAR VIJAY HD,AUTO_EPGSHARE,epgshare,Star.Vijay.HD.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Star.Vijay.HD.in,False
server_1,1634,732,TAMIL | ENTERTAINMENT,TM: VIJAY TV HD,AUTO_EPGSHARE,epgshare,VIJAY.TV.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,VIJAY.TV.in,True
server_1,5917,732,TAMIL | ENTERTAINMENT,TM: STAR VIJAY HD (Vip),AUTO_EPGSHARE,epgshare,Star.Vijay.HD.in,IN1,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN1,IN1,Star.Vijay.HD.in,False
server_1,98897,732,TAMIL | ENTERTAINMENT,Tamil: Zee Tamil (4K).,AUTO_EPGSHARE,epgshare,ZEE.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.TAMIL.HD.in,True
server_1,9971,732,TAMIL | ENTERTAINMENT,Tamil: Zee Tamil (FHD),AUTO_EPGSHARE,epgshare,ZEE.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.TAMIL.HD.in,True
server_1,5930,732,TAMIL | ENTERTAINMENT,TM: ZEE TAMIL HD (USA),KEEP_PANEL,panel,zeetamilhd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,zeetamilhd.in,True
server_1,225,732,TAMIL | ENTERTAINMENT,TM: ZEE TAMIL,AUTO_EPGSHARE,epgshare,ZEE.TAMIL.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,ZEE.TAMIL.in,True
server_1,98911,732,TAMIL | ENTERTAINMENT,Tamil: Colors Tamil (4K).,AUTO_EPGSHARE,epgshare,COLORS.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,COLORS.TAMIL.HD.in,True
server_1,9970,732,TAMIL | ENTERTAINMENT,Tamil: Colors Tamil (FHD),AUTO_EPGSHARE,epgshare,COLORS.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,COLORS.TAMIL.HD.in,True
server_1,5886,732,TAMIL | ENTERTAINMENT,TM: COLORS TAMIL HD,AUTO_EPGSHARE,epgshare,COLORS.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,COLORS.TAMIL.HD.in,True
server_1,57,732,TAMIL | ENTERTAINMENT,TM: COLOR TAMIL HD,AUTO_EPGSHARE,epgshare,COLORS.TAMIL.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,COLORS.TAMIL.HD.in,True
server_1,98899,732,TAMIL | ENTERTAINMENT,Tamil: SUNTV (4K).,KEEP_PANEL,panel,suntvhd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,suntvhd.in,True
server_1,23320,732,TAMIL | ENTERTAINMENT,Tamil: SUNTV (FHD),KEEP_PANEL,panel,suntvhd.in,server xmltv.php,Panel XMLTV contains useful current/future programme information,PANEL,PANEL,suntvhd.in,True
server_1,158,732,TAMIL | ENTERTAINMENT,TM: SUN TV HD,AUTO_EPGSHARE,epgshare,SUN.TV.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SUN.TV.HD.in,True
server_1,5921,732,TAMIL | ENTERTAINMENT,TM: SUN TV HD,AUTO_EPGSHARE,epgshare,SUN.TV.HD.in,IN4,Shared identity normalizer found one catalog family after removing technical/bracket/acronym metadata,IN4,IN4,SUN.TV.HD.in,True
